id,name,address,coordinates,review_count,rating,zip_code,query,location
w0pDi_iMZd5MqYQ7t5q1dQ,Christopher's Golden Woks,"159 Christopher St, New York, NY 10014","(40.73284, -74.00836)",71,3.5,10014,chinese food,manhattan
zC5GU4K-IHc25kXf6DVCBg,Brooklyn Dumpling Shop,"131 First Ave, New York, NY 10003","(40.727593, -73.985612)",327,4.0,10003,chinese food,manhattan
KSleHGTG1yL1E7OEFFPoNQ,LaoMa Spicy,"58 E 8th St, New York, NY 10003","(40.73089, -73.99343)",226,4.0,10003,chinese food,manhattan
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,"1268 Amsterdam Ave, New York, NY 10027","(40.81106, -73.95818)",90,3.5,10027,chinese food,manhattan
56wxE888GknVcUeAXBfqFw,Shanghai Lee,"157 Franklin St, Brooklyn, NY 11222","(40.7318, -73.9582099)",136,3.0,11222,chinese food,manhattan
cG9yhk_wkMm7XwR2HcHmrQ,Hidden Leaf,"75 Manhattan West Plaza, One Manhattan West Plaza, New York, NY 10001","(40.7523775, -73.99826159999999)",22,4.5,10001,chinese food,manhattan
F2KRHRtnIAZJezs9UC2u6w,Chelsea Golden Wok,"209 8th Ave, New York, NY 10011","(40.74401, -73.999824)",69,3.0,10011,chinese food,manhattan
kjItczuC-FQa-nECT9VF8A,Udon Lab,"43 W 32nd St, New York, NY 10001","(40.7482036287177, -73.9874565)",287,4.0,10001,chinese food,manhattan
fa5a7jksUak7yleWLWMigg,Joe’s Steam Rice Roll,"261 Canal St, New York, NY 10013","(40.7190194496717, -74.0008207038045)",427,4.0,10013,chinese food,manhattan
BbODF2tZuw4xW_RFwMzwRg,Jiangnan Chinese Cuisine,"103 Washington St, Fl 2, New York, NY 10006","(40.7084231394503, -74.0140241895666)",60,3.5,10006,chinese food,manhattan
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao - New York,"461 W 23rd St, New York, NY 10011","(40.74769301, -74.00350737)",944,4.5,10011,chinese food,manhattan
9HD5HQiTkURkx5i7hL92EA,Spicy Moon West Village,"68 W 3rd St, New York, NY 10012","(40.729318, -73.99832)",271,4.5,10012,chinese food,manhattan
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,"3320 Broadway, Astoria, NY 11106","(40.760806, -73.923281)",60,3.5,11106,chinese food,manhattan
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave, New York, NY 10029","(40.7879244458184, -73.948986355818)",54,4.5,10029,chinese food,manhattan
VbFYau70iG_s6UNFwYtGVQ,Xu's Public House,"15 Union Square W, New York, NY 10003","(40.73589, -73.9917)",118,4.0,10003,chinese food,manhattan
8YWLuLUKj0t_0_Xv06UUtw,Ye's Apothecary,"119 Orchard St, New York, NY 10002","(40.71945, -73.9898)",76,4.5,10002,chinese food,manhattan
IregrqaJgF9jEghC5yljFw,New Dynasty Chinese Restaurant,"393 8th Ave, New York, NY 10001","(40.749512, -73.995766)",34,3.0,10001,chinese food,manhattan
keZkNTROSC-wFJsXHJdMAA,Bings & Noodles,"240 Sullivan St, New York, NY 10012","(40.730003496197085, -73.9996072)",13,4.0,10012,chinese food,manhattan
IhSVn0TaX8xXb3wcQ-fgcA,Vanessa's Dumpling House,"118A Eldridge St, New York, NY 10002","(40.71839, -73.9917399)",2789,4.0,10002,chinese food,manhattan
2wVirrAVg3ltAFHoHeXHMQ,Dim Sum Palace,"59 2nd Ave, New York, NY 10003","(40.7259, -73.98986)",338,4.5,10003,chinese food,manhattan
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,"2705 Broadway, New York, NY 10025","(40.79942, -73.96868)",201,3.0,10025,chinese food,manhattan
ptWTdgSzSpH-0LD24QIH-w,Wild Ink,"500 W 33rd St, Fl 5, New York, NY 10001","(40.753754, -74.001388)",251,4.0,10001,chinese food,manhattan
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,"969 Amsterdam Ave, New York, NY 10025","(40.80133, -73.96466)",180,3.5,10025,chinese food,manhattan
tS4aiWBYgzlqKX898jr3_w,Shun Wang,"81-25 Broadway, Elmhurst, NY 11373","(40.7431373596191, -73.8830413818359)",196,4.0,11373,chinese food,manhattan
GJZnf3B-ADjlCV1NXsHvGQ,Tang's Garden,"1328 3rd Ave, New York, NY 10021","(40.7722574, -73.9589547)",103,3.0,10021,chinese food,manhattan
rYw5rQbWRX9buZHZbxqWdA,Congee Village,"100 Allen St, New York, NY 10002","(40.7187, -73.99031)",1705,3.5,10002,chinese food,manhattan
slMRh4GEu5Mg53kicgmf4g,Four Four South Village,"368 W 46th St, New York, NY 10036","(40.76068, -73.99034)",50,4.5,10036,chinese food,manhattan
2tR7d61tBGNlGaJRYvrN0Q,Dumplings & Things,"45-26 46th St, Sunnyside, NY 11104","(40.7425888323281, -73.9189697784327)",191,3.5,11104,chinese food,manhattan
QU_ljYO36XAj1Oen-iWRiA,Hua Cheng Restaurant,"578 9th Ave, New York, NY 10036","(40.75839368535044, -73.99257338862277)",2,4.0,10036,chinese food,manhattan
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,"2170 Broadway, New York, NY 10024","(40.782051, -73.980415)",699,3.5,10024,chinese food,manhattan
riEXluKIJm3Behd9WA5Y5w,Han Dynasty,"307 W 38th St, Kitchen United, New York, NY 10018","(40.75505, -73.99216)",10,3.0,10018,chinese food,manhattan
HOfNVzn45dwctTOCLVPj2g,So Do Fun,"155 3rd Ave, New York, NY 10003","(40.73415, -73.98633)",30,4.0,10003,chinese food,manhattan
rBUTVjRs5CcEMe3dfVRZJQ,Ho Foods,"110 E 7th St, New York, NY 10009","(40.72634, -73.98478)",384,4.0,10009,chinese food,manhattan
SaZZ363k55_E61DgDJX6BA,Terry and Yaki,"215 E 68th St, New York, NY 10065","(40.7673294649148, -73.9630373941956)",9,4.5,10065,chinese food,manhattan
HScFap2SwbUlfC-QXVkxFA,Xi'an Famous Foods,"37 W 43rd, New York, NY 10036","(40.755136, -73.982194)",1682,4.0,10036,chinese food,manhattan
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,"43 W 65th St, New York, NY 10023","(40.77269583, -73.98150783)",528,3.0,10023,chinese food,manhattan
R7EGjHWw0tNheY6-ahH8fQ,Tuome,"536 E 5th St, New York, NY 10009","(40.72412482724, -73.9828906263924)",619,4.5,10009,chinese food,manhattan
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,"65 W 55th St, New York, NY 10019","(40.762849, -73.977189)",335,3.5,10019,chinese food,manhattan
VW2Epq3C8jqysu6Edpu-RA,Atlas Kitchen,"258 W 109th St, New York, NY 10025","(40.80332, -73.9668)",166,4.0,10025,chinese food,manhattan
LXmlfAmrGA3NfvYSfxIVvQ,Ma LaLa,"42-02 30th Ave, Astoria, NY 11103","(40.7629662660109, -73.913354203105)",105,4.0,11103,chinese food,manhattan
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,"1 Doyers St, New York, NY 10013","(40.7142, -73.99787)",1757,4.0,10013,chinese food,manhattan
LhBZsjkb6aKdLIq9w9_J2w,Hong Kong,"25-10 Broadway, Astoria, NY 11106","(40.76302, -73.92822)",65,3.0,11106,chinese food,manhattan
Ig5-xwGEXMFssmwIvzxCRQ,Silky Kitchen,"30-02 39th Ave, Long Island City, NY 11101","(40.7527653, -73.9333576)",16,4.5,11101,chinese food,manhattan
3gqKLANaXNsHZnPDjKrcTg,Win Son,"159 Graham Ave, Brooklyn, NY 11206","(40.70747, -73.94339)",633,4.0,11206,chinese food,manhattan
QjXjUpyYlopIN_JK6A_s-w,Mimi Cheng’s Dumplings,"309 Amsterdam Ave, New York, NY 10023","(40.7801418544804, -73.98022)",63,3.5,10023,chinese food,manhattan
nzqNfNXjtB6bxp-UN7xXkA,Bao Bao Cafe,"214 W 39th Street Retail 101, New York, NY 10018","(40.75432, -73.989333)",70,4.5,10018,chinese food,manhattan
X3T2rK-GrEgVUai-MeXAzg,Thongyib Thai Cart,"405 Park Ave, New York, NY 10022","(40.7598555582005, -73.9723258723791)",21,4.5,10022,chinese food,manhattan
I_Va7AZSHpEwX75S-3hHLQ,Noodle Fun,"1744 1st Ave, New York, NY 10128","(40.7795333862305, -73.9470367431641)",159,4.0,10128,chinese food,manhattan
TxaxeiUqQqcFrWrerNqgXw,No 1 Chinese Restaurant,"265 1st Ave, New York, NY 10003","(40.732437, -73.982139)",50,2.5,10003,chinese food,manhattan
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,"112 1st Ave, New York, NY 10009","(40.72669, -73.98563)",248,4.0,10009,chinese food,manhattan
v0opDMezc6pKgdfR22KUnQ,Da Tang Szechuan,"18 W 38th St, New York, NY 10018","(40.75128, -73.98376)",304,4.5,10018,chinese food,manhattan
wcrra8bgoqXVcZpMM5fE1g,Fishmarket II,"171 Avenue A, New York, NY 10009","(40.72835, -73.98204)",17,5.0,10009,chinese food,manhattan
8ig0yf0003DAp4YOGTlbVg,Spicy Village,"68 Forsyth St, Ste B, New York, NY 10002","(40.71695, -73.99327)",767,4.0,10002,chinese food,manhattan
iSjPBJRiWqrgxW7ZM3CGig,Birds of a Feather,"191 Grand St, Brooklyn, NY 11211","(40.71442, -73.960441)",513,4.0,11211,chinese food,manhattan
wqdFd3DZD_uTXRW784mFkg,A-Pou's Taste,"963 Grand St, Brooklyn, NY 11211","(40.71326, -73.93616)",92,4.5,11211,chinese food,manhattan
Kqb7MjTPNkjPMoFRd-rWpw,MáLà Project,"122 1st Ave, New York, NY 10009","(40.72713, -73.98542)",828,4.0,10009,chinese food,manhattan
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,"10 Columbus Cir, Third Floor, New York, NY 10019","(40.76802583631109, -73.9829243)",459,4.0,10019,chinese food,manhattan
qVBvZIgDcwSFsENWD1nWKQ,3 Times,"38 Water St, New York, NY 10004","(40.703438, -74.010705)",74,4.0,10004,chinese food,manhattan
E1QQuFMX7DAEt8jV4attkA,Taste Good,"18 W 25th St, New York, NY 10010","(40.743278, -73.9901113411045)",99,3.5,10010,chinese food,manhattan
j9LAlbSiqGlvfAOt8LRRzQ,New Kam Lai,"514 Amsterdam Ave, New York, NY 10024","(40.78701, -73.975899)",63,2.5,10024,chinese food,manhattan
2UmeXoBQ6zRNn0Zv_VcAjw,JiangNan 江南食府,"133-42 39th Ave, Ste 101, Flushing, NY 11354","(40.759239, -73.83256)",267,4.5,11354,chinese food,manhattan
dP6SmZ5E5Nj64-3zZMjGSg,New Wong Asian Food,"1217 1st Ave, New York, NY 10065","(40.7638749, -73.9590615)",69,2.5,10065,chinese food,manhattan
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,"132 W 31st St, New York, NY 10001","(40.74839, -73.99062)",1127,4.0,10001,chinese food,manhattan
b03GEE_pYlLCdD6yShZKqw,New Chinatown Restaurant of New York,"11 Avenue D, New York, NY 10009","(40.720527, -73.978652)",12,4.0,10009,chinese food,manhattan
gDCK63W5_8-tdCCWr92rbw,Shan,"191 Smith St, Brooklyn, NY 11201","(40.68524, -73.99133)",41,4.5,11201,chinese food,manhattan
2YYXbDTL9G6LyuNvZGCvyQ,Astoria Dragon and Phoenix,"29-21 Astoria Blvd, Astoria, NY 11102","(40.770487844385265, -73.91895974878074)",18,4.5,11102,chinese food,manhattan
L9SuMN3UsGipopWOe3pr9w,Chiko,"954 Manhattan Ave, Brooklyn, NY 11222","(40.7319, -73.95422)",49,4.5,11222,chinese food,manhattan
iIe2lUlqiu1ibuSb37q_eg,Dragon One Chinese Restaurant,"2076 8th Ave, New York, NY 10026","(40.80204129450055, -73.95676481379427)",15,3.5,10026,chinese food,manhattan
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,"558 Washington Blvd, Jersey City, NJ 07310","(40.7283333339534, -74.0344276659991)",195,3.5,07310,chinese food,manhattan
85wkGMKbHV0RdTGIWpep5A,Zen Pot,"242 W 56th St, New York, NY 10019","(40.765612, -73.982937)",15,4.5,10019,chinese food,manhattan
wxUTM-FkpCvnoTGJfSXkWg,China King,"285 3rd Ave, New York, NY 10010","(40.738249, -73.98336516258168)",49,3.0,10010,chinese food,manhattan
ItZ8CzZAGXGjB8_9HxDIXg,Grand Sichuan Eastern,"172 8th Ave, New York, NY 10011","(40.74256, -74.00026)",136,3.0,10011,chinese food,manhattan
bDsXyYwzk4I9_7l51D_gaA,Cafe Evergreen,"1367 1st Ave, New York, NY 10021","(40.76891, -73.9556)",210,3.5,10021,chinese food,manhattan
0d9H27ztGyGHMENp2afAqA,Xi'an Famous Foods,"26-19 Jackson Ave, Long Island City, NY 11101","(40.7475637, -73.9417967)",148,4.0,11101,chinese food,manhattan
FK5RnNOUxxIImPVcAHGM4w,Great Wall Chinese Restaurant,"4100 Park Ave, Weehawken, NJ 07086","(40.7737819079407, -74.0202113841939)",26,3.5,07086,chinese food,manhattan
orlw_H0iQGjy_vtK-ZMvnQ,Nice Day Chinese Takeout,"135 W 41st St, New York, NY 10036","(40.754889, -73.985724)",9,4.5,10036,chinese food,manhattan
BkXb82Y2OIsQ5RpNNQOYmQ,China Express,"192 Union Ave, Brooklyn, NY 11211","(40.70606422212563, -73.949992)",126,4.0,11211,chinese food,manhattan
nBm-zxAWg_oA8JNtHxPvcw,Di Di Dumpling,"38 Lexington Ave, New York, NY 10010","(40.74017, -73.98452)",226,3.5,10010,chinese food,manhattan
9U5tPyF6QEiVntlyTemxKA,House of Joy,"28 Pell St, New York, NY 10013","(40.71510354400104, -73.998459)",147,4.5,10013,chinese food,manhattan
SyvC0s3y0ZrtnLbwnvw7tw,Tim Ho Wan,"85 4th Ave, New York, NY 10003","(40.731338, -73.990145)",1819,3.5,10003,chinese food,manhattan
NebgteFykeM1gwiVgPcCHw,The Handpulled Noodle,"3600 Broadway, Ste 3, New York, NY 10031","(40.828384, -73.948674)",1080,4.0,10031,chinese food,manhattan
KBZQN540Xz6LbXLRVOMc0w,Hunan Delight,"1467 York Ave, New York, NY 10075","(40.770678, -73.951296)",201,3.5,10075,chinese food,manhattan
K0qsGnFv-edPDqVBdLCocQ,China Garden,"39-20 47th Ave, Sunnyside, NY 11104","(40.74166, -73.92577)",79,4.0,11104,chinese food,manhattan
CsRZKzk0ZJjsBi3y0vDaiw,Vanessa's Dumpling House,"1623 2nd Ave, New York, NY 10028","(40.77686037076055, -73.95270992070436)",2,4.5,10028,chinese food,manhattan
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,"100 W 55th St, New York, NY 10019","(40.76316041296893, -73.97885444091449)",217,4.0,10019,chinese food,manhattan
fNaLjoYBnUfO5LooVNGiZw,Chu Restaurant,"42-18 43rd Ave, New York, NY 11104","(40.74513366819956, -73.92156046085624)",13,5.0,11104,chinese food,manhattan
c_YQu6gmnG_v7nXoTQHzHA,Xiao Chuan Dian,"8 Henry Ave, Palisades Park, NJ 07650","(40.8462581, -73.9995048)",47,4.0,07650,chinese food,manhattan
zb78ua-FlfFRj8v082giBw,Jimmy's House,"162 E 25th St, New York, NY 10010","(40.74016, -73.98256)",140,3.5,10010,chinese food,manhattan
jjJc_CrkB2HodEinB6cWww,LoveMama,"174 2nd Ave, New York, NY 10003","(40.730408722512074, -73.98612673033213)",6156,4.5,10003,chinese food,manhattan
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,"84 E 10th St, New York, NY 10003","(40.730861, -73.989941)",64,4.5,10003,chinese food,manhattan
RkcQl4uEJWblWf4xX8ssqQ,Wa Jeal Sichuan Chili House,"1588 2nd Ave, New York, NY 10028","(40.77536, -73.95317)",432,3.5,10028,chinese food,manhattan
Jy7htqnnxlKB2vZO42_-aw,Ding Asian Szechuan Hot Pot Restaurant,"234 W 48th St, New York, NY 10036","(40.76064, -73.98635)",197,3.5,10036,chinese food,manhattan
hR3NQG3HB1I6cC88ydbrdw,Ming Wong Restaurant,"61 Mott St, New York, NY 10013","(40.71601, -73.99838)",42,4.0,10013,chinese food,manhattan
hdiQrGDT8enOzpxaipBzNA,Mee Noodle Shop & Grill,"223 1st Ave, New York, NY 10003","(40.7309882, -73.983084)",137,3.0,10003,chinese food,manhattan
ebug8VzizRlgdK2fYRi-6A,Chai,"353 W 46th St, New York, NY 10036","(40.7607, -73.98982)",56,4.0,10036,chinese food,manhattan
Aeiyyowii5GBL9Y-SjTxvg,Xin Lin Chinese Restaurant,"4507 Park Ave, Ste A, Union City, NJ 07087","(40.77735, -74.0187399)",24,4.0,07087,chinese food,manhattan
6KWuxjK1ey72cW8LVuoV5A,Mr Bao,"208 Bedford Ave, New York, NY 11249","(40.717057, -73.958764)",63,4.0,11249,chinese food,manhattan
i6CpYdmMYoz712bRWTWVgQ,Piggyback by Pig and Khao,"140 W 30th St, New York, NY 10001","(40.747961, -73.99163)",65,4.0,10001,chinese food,manhattan
EV2grf7NhNHQTmBXfu1-NA,Dragon Gate Chinese Cuisine,"1944 37th St, Astoria, NY 11105","(40.778622, -73.9026148701016)",34,4.0,11105,chinese food,manhattan
WIj12zDqIbBucW1hXYhrew,King's Kitchen,"92 E Broadway, New York, NY 10002","(40.71399, -73.99367)",297,4.0,10002,chinese food,manhattan
wFjW3d0PDr2Lb_54RmnB6Q,TLK by Tigerlily Kitchen,"58 3rd Ave, New York, NY 10003","(40.73116944194413, -73.98908630204441)",37,4.5,10003,chinese food,manhattan
BcOuqkUniZJG5NLpdzeOYQ,Friendly Restaurant,"1205 40th Ave, Long Island City, NY 11101","(40.7559963313064, -73.9424634196434)",67,3.5,11101,chinese food,manhattan
rHA9M0XOJL6O11xaEiDurA,New Kam Lai,"708 Amsterdam Ave, New York, NY 10025","(40.7988096, -73.96714639885978)",71,3.0,10025,chinese food,manhattan
qI_HCkmN5Hl0ekVgFdHbCw,Beyond Wok,"42 Union Square E, New York, NY 10003","(40.73629959165788, -73.98898789158095)",14,4.5,10003,chinese food,manhattan
d_TC6Om2EBTzHVm_lCgNtg,Great NY Noodle Town,"28 Bowery, New York, NY 10013","(40.715, -73.99706)",1406,3.5,10013,chinese food,manhattan
3Qpi419I29t3sCHMzC_h-g,Harvest Chinese & Thai Cuisine,"1502 1st Ave, New York, NY 10075","(40.7718201, -73.9526672)",109,3.5,10075,chinese food,manhattan
fVPF1SCGg37D8gRw1UQIuQ,King Dragon,"1548 Madison Ave, New York, NY 10029","(40.79287, -73.95035)",14,2.5,10029,chinese food,manhattan
L37A2JWXfwR_PgKColA8xA,Big Wong,"67 Mott St, New York, NY 10013","(40.71627244103162, -73.99827844267524)",1522,3.5,10013,chinese food,manhattan
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,"152 W 49th St, New York, NY 10019","(40.7600737531204, -73.9833259411037)",658,4.5,10019,chinese food,manhattan
XDboe1zVxSRRMgHObYULSA,Hong Kong Street Cart At Broadway Bites,"968 Avenue Of The Americas, New York, NY 10001","(40.750671, -73.986755)",1,4.0,10001,chinese food,manhattan
vPbJRg5umcRMELTDsJik_A,Sariku Sushi & Hong Kong Noodle,"174 Lexington Ave, New York, NY 10016","(40.7444, -73.98146)",46,3.5,10016,chinese food,manhattan
oJjMYhA6z1_BVaQpSdyl8g,Golden Forest,"353 Grand St, New York, NY 10002","(40.7167, -73.98945)",211,4.0,10002,chinese food,manhattan
0eLtFI6MeEYM2rlMtcjRaQ,IZAKAYA E.A.K. Hell's Kitchen,"360 W 46th St, New York, NY 10036","(40.76054, -73.99018342883555)",212,4.0,10036,chinese food,manhattan
9-vKFnUby_6-pR6UJxjzMw,Sun Hing Lung Co,"58 Henry St, New York, NY 10002","(40.7127362, -73.9950764600962)",206,4.5,10002,chinese food,manhattan
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,"1817 2nd Ave, New York, NY 10128","(40.783159, -73.948244)",147,3.5,10128,chinese food,manhattan
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,"165 E Broadway, New York, NY 10002","(40.7139415501646, -73.9899386554248)",424,3.5,10002,chinese food,manhattan
CgYWuNH0UHd5vp2vGgKflw,wagamama - Murray Hill,"605 3rd Ave, New York, NY 10158","(40.74909, -73.9754)",437,4.0,10158,chinese food,manhattan
BCkyeKuJl009EtwPBvVhzA,Silver Apricot,"20 Cornelia St, New York, NY 10014","(40.73138, -74.00206)",60,4.5,10014,chinese food,manhattan
1YGpTYD8xIuUpK_beMhzSw,The Rice Noodle,"190 Bleecker St, New York, NY 10012","(40.729087, -74.001525)",142,4.0,10012,chinese food,manhattan
Sj2StOWkhHIPE6_sS5RMCQ,Evergreen On 38,"10 E 38th St, New York, NY 10016","(40.75041, -73.98199)",287,3.5,10016,chinese food,manhattan
TBW3arqP85VbGqOlQ3PM1Q,West Side Wok,"691 Amsterdam Ave, New York, NY 10025","(40.79235, -73.97139)",14,4.0,10025,chinese food,manhattan
VG0XPr9jSrgd8p5WPD1HaQ,Ollies To Go,"307 E 77th St, New York, NY 10075","(40.771918, -73.955451)",94,3.5,10075,chinese food,manhattan
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,"17 Mott St, New York, NY 10013","(40.7142239034582, -73.9988691693115)",1601,3.5,10013,chinese food,manhattan
98SsKXNs37ohAQERZbBPJg,King Food Chen,"489 Amsterdam Ave, New York, NY 10024","(40.7860382020165, -73.9760234963299)",76,3.0,10024,chinese food,manhattan
7DnZWIn1Dcsvq-_pIXXFZQ,Hortus NYC,"271 5th Ave, New York, NY 10016","(40.745481, -73.986518)",373,4.5,10016,chinese food,manhattan
UNyGz06_7RendbswIyNYtA,Shu Han Ju,"465 6th Ave, New York, NY 10011","(40.73558, -73.99843)",191,3.5,10011,chinese food,manhattan
-2FAuHbWsc_rxuSaeYAhCw,Green Garden Village,"216 Grand St, New York, NY 10013","(40.7190136, -73.9959638)",83,4.5,10013,chinese food,manhattan
xLJnT-pB4VECJzmUf1Whpg,3 Times,"90 Clinton St, New York, NY 10002","(40.718271, -73.985209)",202,4.0,10002,chinese food,manhattan
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,"72-06 Austin, Forest Hills, NY 11375","(40.71903, -73.84249)",297,4.0,11375,chinese food,manhattan
5KDfEi17KRFD1TrzZyT4lQ,Profit Chinese Restaurant II,"643 2nd Ave, New York, NY 10016","(40.74565, -73.9755799)",44,3.0,10016,chinese food,manhattan
U2x299aFPwXRYXlMxyO4tw,New Golden Dragon Restaurant,"398 W 145th St, New York, NY 10031","(40.8242006, -73.9455163)",38,4.0,10031,chinese food,manhattan
Swjm9no7DRqhThLlf0EHng,Sama Street,"988 Manhattan Ave, Brooklyn, NY 11222","(40.7328843, -73.9545232327229)",160,4.5,11222,chinese food,manhattan
Ex_qolTE5syJ8so0NscfGw,King Wah,"21-04 Newtown Ave, Astoria, NY 11102","(40.7719699594225, -73.9257651953376)",50,3.5,11102,chinese food,manhattan
aJKpUrLLNX3dy7NJCriqcQ,ER Hot Pot,"11 W 36th St, New York, NY 10018","(40.75019, -73.98448)",41,4.0,10018,chinese food,manhattan
gVcQC9fcWFB5kyLjFCsx1w,China Fun,"226 W Side Ave, Jersey City, NJ 07305","(40.7111223, -74.0930023)",15,3.5,07305,chinese food,manhattan
KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,"224 E 51st St, New York, NY 10022","(40.7559139831703, -73.9693867939228)",804,4.0,10022,chinese food,manhattan
5sG_S51rleFhCKLgQpXc_g,New Sunny East 88,"1680 1st Ave, New York, NY 10128","(40.777902, -73.94825)",80,3.5,10128,chinese food,manhattan
3DmJv5rHFNyQykaUiXBOvA,Hop Lee Kitchen,"992 Manhattan Ave, Brooklyn, NY 11222","(40.7329099, -73.95455)",46,3.5,11222,chinese food,manhattan
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,"14 E 34th St, New York, NY 10016","(40.747844, -73.983901)",737,4.0,10016,chinese food,manhattan
Sqp7ukA0qpGcqWbDgMSOCA,Radiance Noodle Bar,"805 3rd Avenue - Atrium, New York, NY 10022","(40.755573, -73.970648)",20,3.0,10022,chinese food,manhattan
_Ge2eC89Z-jlaDDWglfT8g,Pa Pa Thai Cuisine,"1069 1st Ave, New York, NY 10022","(40.7593778206059, -73.9624154842934)",275,4.5,10022,chinese food,manhattan
B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,"5 E 19th St, G Floor, New York, NY 10003","(40.73902, -73.99065)",4300,4.5,10003,chinese food,manhattan
GdOl_9iH8gLKeo9yABfyoQ,Chef Tan East Village,"37 St Marks Pl, New York, NY 10003","(40.72887, -73.98807)",19,4.0,10003,chinese food,manhattan
HuUiXwo2rVKHZDwMeqNfQQ,Malii Gramercy,"391 2nd Ave, New York, NY 10010","(40.73767, -73.98128)",83,4.5,10010,chinese food,manhattan
Xf6e3HaP0AgMBxY7dEDkOA,99 Favor Taste - New York,"285 Grand St, New York, NY 10002","(40.7176199, -73.99249)",2046,4.0,10002,chinese food,manhattan
e-6UcplEErq2Hj14-eiM6Q,China King,"1759 Lexington Ave, New York, NY 10029","(40.794303, -73.944572)",38,3.5,10029,chinese food,manhattan
ipv4lBvbfVzCnSahqrJckQ,Little Pepper,"18-24 College Point Blvd, College Point, NY 11356","(40.78245, -73.84618)",337,4.0,11356,chinese food,manhattan
4OGtGzKP6fvRu7MfQMRSEQ,Hong Kong,"1703 Lexington Ave, New York, NY 10029","(40.7926783064322, -73.9457814748688)",17,4.0,10029,chinese food,manhattan
GFxJmkqrqiF87e--ka_TlQ,Tipsy Shanghai Noodles,"342 7th Ave, New York, NY 10001","(40.74811, -73.99306)",2,5.0,10001,chinese food,manhattan
zYoL-o9YJpGTwJ-Gmj8AFA,Jue Lan Club,"49 W 20th St, New York, NY 10011","(40.7409694, -73.9934031)",701,3.5,10011,chinese food,manhattan
a93NwZxjkPQydJxR42oPyg,Grain House,"929 Amsterdam Ave, New York, NY 10025","(40.800127673827, -73.9657538384199)",124,3.5,10025,chinese food,manhattan
GIh3jDQHtNPgyZCCTv0f7Q,Random Access,"138 W 32nd St, New York, NY 10001","(40.749, -73.99028)",69,4.5,10001,chinese food,manhattan
